Reaction,Flux
G1PTT,0.0
TDPGDH,0.0
UDPGALM,0.0
TDPDRE,0.0
TDPDRR,0.0
ALLTN,1.7244986228533692
NDPK7,0.0
GLYAT,0.0
ADNUC,0.0
TRPS3,0.0
CRNBTCT,0.0
CRNCBCT,0.0
CRNCDH,0.0
GTPDPK,0.0
NDPK2,-0.21713561722294458
NDPK3,0.0
NDPK4,-0.0052764070333716955
HBZOPT,0.0
PNTK,0.003024454148383698
DPCOAK,0.0030244541483836975
KDOPS,0.0
CYNTAH,0.0
GUAD,0.2485596557172189
DGK1,0.0
DTMPK,-0.005276407033371695
NDPK1,-0.22241815913519802
PGMT,0.0
DOGULNR,0.0
BETALDHx,0.0
BETALDHy,0.0
DKGLCNR1,0.0
NADTRHD,0.0
ACPS1,0.0
GMPS2,0.0
AMPN,0.0
ADCS,0.0
UMPK,-0.2224120242563163
DDPGALA,0.0
UPPRT,0.22241202425631634
CTPS2,0.0
PAPPT3,0.0
UAGPT3,0.0
IDOND,0.0
IDOND2,0.0
GLYCLTDx,0.0
HPYRRy,0.0
ACODA,0.0
ADD,0.0
AGDC,0.0
DMPPS,0.0
IPDPS,0.0
DAPE,2.462657833023367e-17
DHDPRy,2.462657833023367e-17
SDPTA,-2.462657833023367e-17
THRS,0.0
PPNDH,0.0
NMNDA,0.0
P5CD,0.0
MALS,0.0
TRE6PP,0.0
G3PD2,0.07689063258644016
FCLPA,0.0
ACCOAL,0.0
GALUi,0.0
U23GAAT,0.0
UAAGDS,0.0
UAMAS,0.0
UAMAGS,0.0
3HPPPNH,0.0
AKGDH,0.0
HPYRRx,0.8622493114266845
UGMDDS,0.0
UHGADA,0.0
HISTD,0.0
IGPDH,0.0
PRPPS,-0.229188973469211
PRMICI,0.0
SERAT,0.0
CYSS,0.0
BPNT,0.0
DAPDC,2.4626578330233673e-17
METAT,0.0
ACBIPGT,0.0
ADOCBLS,0.0
ADOCBIK,0.0
TMPK,0.0
NNATr,0.006776949212894643
CYTDH,0.0
AIRC2,0.0
GAPD,-8.517047733687017
GND,0.0
ME2,0.0
ARGSL,0.0
CBPS,0.0
GLU5K,0.0
IPPS,0.26408470719585275
AMALT3,0.0
MLTP3,0.0
SPODM,0.0
NTPP4,0.0
NTPP3,0.0
NTPP6,0.0
NTPP8,0.0
P5CR,0.0
DHPPDA2,0.0
GMAND,0.0
CYTD,0.4066901408450704
DCYTD,0.0
DHDPS,2.4626578330233673e-17
G1PACT,0.0
CSND,0.0
GF6PTA,0.0
GLUN,0.0
GLUPRT,0.0
GMPR,0.1180260105423413
OCBT,-0.7700188163570584
GARFT,0.0
PPND,0.0
TRPS1,0.0
MCITL2,0.0
SOTA,0.0
SGSAD,0.0
ACOTA,0.0
PDX5PS,0.0
PPBNGS,0.0
PPNCL2,0.0
PRAGSr,0.0
PRFGS,0.0
ETHAAL,0.0
MAN1PT2,0.0
MI1PP,0.0
PPAKr,0.0
NTP3,0.0
PPM2,0.0
MOAT2,0.0
G6PDH2r,0.0
NADH5,0.0
GMPS,0.0
TDPAGTA,0.0
UACMAMO,0.0
PMPK,0.0
LCADi,0.0
ADK3,0.0
CYSTL,0.0
SHSL1,0.0
SSALy,0.0
3HCINNMH,0.0
FACOAL160t2pp,0.0
FACOAL180t2pp,0.0
THD2pp,0.0
ACACT7r,-0.18112209922600642
PSP_L,0.3379123341882726
ACACT2r,-0.18112209922600647
ACACT3r,-0.18112209922600644
ACACT4r,-0.18112209922600642
SULabcpp,0.0
TSULabcpp,0.0
AHGDx,0.0
AKGt2rpp,0.0
THRabcpp,0.6353938033802732
VALabcpp,0.0
XYLUt2pp,0.0
GTPCI,0.0
ACNAMt2pp,0.0
CHOLD,0.0
DRPA,0.0
TKT2,0.7322002430654545
ARGabcpp,0.0
CYSabcpp,0.09719936797197191
ALAabcpp,0.0
ECOAH8,0.02861490150609027
ECOAH5,0.18112209922600644
DHFS,0.0
CHLabcpp,0.0
METS,0.0
CYSabc2pp,0.0
TRSARr,0.0
URIH,0.0
XTSNH,0.0
INSH,0.0
PPK2,0.0
MTHFR2,0.06865290083014282
ASPO3,0.0
ASPO5,0.0
ASPO4,0.0
ASPO6,0.0
ACACT5r,-0.18112209922600642
MALDDH,0.0
DHPS2,0.0
MTHFC,0.0
MTHFD,0.0
ALKP,0.0
ACACT6r,-0.18112209922600644
FORtppi,0.0
LIPAabcpp,0.0
LIPACabcpp,0.0
GGGABADr,0.0
BUTSO3abcpp,0.0
ETHSO3abcpp,0.0
MALTATr,0.0
SULFACabcpp,0.0
MCPST,0.0
UDCPDPpp,0.0
CU1abcpp,0.0
HG2abcpp,0.0
CRNt2rpp,0.0
CRNDt2rpp,0.0
CTBTt2rpp,0.0
AGM3PA,0.0
DAPAL,0.0
AMPTASECG,0.0
LACZpp,0.0
AGM4PApp,0.0
AGM4PA,0.0
AM3PA,0.0
CBLAT,0.0
MSO3abcpp,0.0
3PEPTabcpp,0.0
4PEPTabcpp,0.0
AGM3Pt2pp,0.0
AGM4Pt2pp,0.0
AGMt2pp,0.0
SKMt2pp,0.0
GRXR,0.015519249457950232
FACOAE181,0.02861490150609027
FACOAE160,0.0
FACOAE140,0.0
FACOAL80t2pp,0.0
PPGPPDP,0.0
SARCOX,0.0
F6PP,0.0
FACOAL60t2pp,0.0
ILEabcpp,0.18616261379681978
GDPDPK,0.0
TUNGSabcpp,0.0
MOBDabcpp,0.0074124027043359925
R15BPK,0.0
Kabcpp,0.0
LEUabcpp,0.0
METabcpp,0.0
NAt3_2pp,0.0
ORNabcpp,0.0
PIuabcpp,0.0
METDabcpp,0.0
PROt2rpp,0.08114773240485021
ASNNpp,0.8433098591549296
GLUNpp,0.0
NTPP9,0.0
NTPP10,0.0
NTPP11,0.0
ALLULPE,0.0
FACOAL100t2pp,0.0
FACOAL120t2pp,0.0
FACOAL140t2pp,0.0
CU2abcpp,0.0
COBALT2abcpp,0.0
NI2abcpp,0.0
GLNabcpp,0.1035600537273535
GLYALDtpp,0.0
GLBRAN2,0.0
4PCPpp,0.0
FALDH2,0.0
GLYBabcpp,0.0
HISabcpp,0.05063542845752262
CBIAT,0.0
LYSabcpp,0.17563815400510788
PPDOy,0.0
THDPS,0.0
GNK,0.0
HMBS,0.0
MEPCT,0.0
ZN2abcpp,0.0
GLYCLTDy,0.0
UREAtpp,5.5625014668154895
GLYC3Pabcpp,0.0
SPMDabcpp,0.0
GLYOX,0.0
MTRPOX,0.0
AGM4PCPpp,0.0
XAND,1.724498622853369
HACD3,-0.18112209922600644
NNDMBRT,0.0
THRA2,0.0
PPK,0.0
ABUTD,0.7700188163570587
E4PD,0.0
IG3PS,0.0
DADK,0.0
DUTPDP,0.0
NTP5,0.0
FORt2pp,0.0
THRD_L,0.0
NAMNPP,0.0
CRNCAR,0.0
ANHMK,0.0
SHKK,0.0
GLUSy,0.0
GUAPRT,0.0
GALCTD,0.0
PUNP4,0.0
AMAOTr,0.0
DKGLCNR2x,0.0
PDE1,0.0
GLCATr,0.0
ALAALAr,0.0
ACACT1r,-0.1811220992260065
CD2abcpp,0.0
Kt3pp,0.0
AGM3PApp,0.0
SUCOAS,6.883173391796174
NTP1,0.0
PANTS,0.003024454148383698
DHQS,0.0
PGCD,0.3379123341882726
ADSL1r,-0.11802601054234128
AICART,0.0
TPI,3.419465298697771
RPI,1.4644004861309092
PERD,0.0
PDE4,0.0
AGM4PH,0.0
AM4PA,0.0
ATHRDHr,0.0
LSERDHr,0.0
DSERDHr,0.0
MMCD,0.0
GLNS,0.0
GTHS,0.0
UDPKAAT,0.0
UPLA4FNT,0.0
ALR2,0.0
AMALT2,0.0
MLTP1,0.0
HXAND,0.31866197183098594
ADNK1,0.0
ALDD3y,0.0
R5PP,0.0
CYSSADS,0.0
CPPPGO2,0.0
AGM3PH,0.0
SHCHF,0.0
CYSDDS,0.0
NTP10,0.0
PRAIS,0.0
LPLIPAL2E140,0.0
LPLIPAL2E180,0.0
LPLIPAL2G161,0.0
LPLIPAL2G181,0.0
G3PGabcpp,0.0
G3PIabcpp,0.0
G3PSabcpp,0.0
LPLIPAL2E141,0.0
LPLIPAL2E161,0.0
LPLIPAL2E181,0.0
LPLIPAL2G180,0.0
LPLIPAL2G141,0.0
2AGPGAT180,0.0
2AGPGAT181,0.0
LPLIPAL2ATG120,0.0
HXCT,0.0
2AGPEAT160,0.0
ECOAH7,0.18112209922600644
GCALDD,0.0
HISTP,0.0
LDH_D,0.0
AMALT4,0.0
NTD11,0.0
UPP3MT,0.0
KAS15,0.0
FACOAL181t2pp,0.0
T2DECAI,0.0
3OAS161,0.0
EAR141y,0.0
EAR161x,0.0
DASYN160,0.04780168265823577
DASYN161,0.02845191620172229
DASYN181,0.014307450753045138
PGSA180,0.0
2AGPGAT141,0.0
FACOAE180,0.0
FACOAE100,0.0
FACOAE80,0.0
FACOAE60,0.0
3OAS141,0.0
3OAR121,0.0
CFAS160G,0.0
URAt2pp,0.0
FACOAE141,0.0
FACOAE161,0.05690383240344459
2AGPEAT180,0.0
2AGPEAT181,0.0
2AGPGAT140,0.0
G3PEabcpp,0.0
G3PCabcpp,0.04474929800171285
2AGPGAT161,0.0
AMPTASEPG,0.0
2AGPEAT140,0.0
2AGPEAT120,0.0
2AGPEAT161,0.0
2AGPEAT141,0.0
2AGPGAT160,0.0
LPLIPAL2ATG140,0.0
LPLIPAL2ATG141,0.0
LPLIPAL2ATG160,0.0
LPLIPAL2ATG180,0.0
LPLIPAL2ATG161,0.0
LPLIPAL2ATG181,0.0
PG161abcpp,0.008791456525892881
PGP120abcpp,0.0
PGP161abcpp,0.0
PGP181abcpp,0.0
PA120abcpp,0.0
CLPNS120pp,0.0
2AGPGAT120,0.0
LPLIPAL2ATE120,0.0
LPLIPAL2ATE140,0.0
LPLIPAL2ATE160,0.0
LPLIPAL2ATE180,0.0
LPLIPAL2ATE141,0.0
LPLIPAL2ATE161,0.0
LPLIPAL2ATE181,0.0
FACOAL141t2pp,0.0
FACOAL161t2pp,0.0
PA160abcpp,0.0
PA181abcpp,0.0
CLPNS160pp,0.0
PG160abcpp,0.009491706314926804
PGP140abcpp,0.0
HPYRI,0.8622493114266845
GGPTRCO,0.0
DHBS,0.0
OMBZLM,-1.7560749134012567e-16
2DOXG6PP,0.0
AGMH,0.0
MCTP1Bpp,0.0
SFGTHi,0.0
K2L4Aabcpp,0.0
AMPMS2,0.0
PDX5POi,0.0
LPLIPAL2A141,0.0
CYTBO3_4pp,18.26488698106135
EAR141x,0.0
EAR181x,0.0
EAR181y,0.0
DASYN140,0.0
DASYN180,0.0
DASYN141,0.0
PGSA141,0.0
FACOAE120,0.0
3OAR120,0.0
3HAD80,0.0
3HAD120,0.0
EAR180x,0.0
EAR180y,0.0
COLIPAabcpp,0.0
LPLIPAL1E141pp,0.0
LPLIPAL1E160pp,0.0
LPLIPAL1E180pp,0.0
LPLIPAL1E181pp,0.0
LPLIPAL1G160pp,0.0
LPLIPAL1G161pp,0.0
LPLIPAL1G120pp,0.0
LPLIPAL1G141pp,0.0
LPLIPAL1G180pp,0.0
LPLIPAL1G181pp,0.0
ACONTb,0.0
GLCP2,0.0
3HAD161,0.0
EAR80y,0.0
EAR120y,0.0
3OAR181,0.0
3HAD121,0.0
EAR121y,0.0
GTHRDHpp,0.0
EAR140x,0.0
EAR40y,0.0
3OAS181,0.0
EAR161y,0.0
MLDCP1App,0.0
EAR160y,0.0
EAR100y,0.0
3OAR141,0.0
3OAR161,0.0
3HAD141,0.0
EAR121x,0.0
MICITDr,0.0
PGSA140,0.0
LPLIPAL1A141pp,0.0
LPLIPAL1A180pp,0.0
LPLIPAL1E140pp,0.0
LPLIPAL1E161pp,0.0
LPLIPAL1G140pp,0.0
ACONTa,0.0
MLDCP2App,0.0
PGSA181,0.005824431824956079
MLTGY3pp,0.0
PGSA160,0.009491706314926802
MLDCP2Bpp,0.0
3OAS140,0.0
3OAR140,0.0
3OAR160,0.0
PGSA161,0.008791456525892881
3HAD181,0.0
PE141abcpp,0.0
PE160abcpp,0.03830997634330896
PE161abcpp,0.019660459675829405
PG140abcpp,0.0
PG141abcpp,0.0
PG180abcpp,0.0
PG181abcpp,0.00582443182495608
PGP141abcpp,0.0
PGP160abcpp,0.0
PGP180abcpp,0.0
PA140abcpp,0.0
PG120abcpp,0.0
PE140abcpp,0.0
CFAS160E,0.0
CFAS180E,0.0
CFAS180G,0.0
MLTGY1pp,0.0
3HAD40,0.0
3OAS60,0.0
3OAS160,0.0
3OAR60,0.0
3OAR80,0.0
MLDCP3App,0.0
MLDCP1Bpp,0.0
LPLIPAL2E160,0.0
LPLIPAL2G140,0.0
LPLIPAL2G160,0.0
LPLIPAL2G120,0.0
PA141abcpp,0.0
PA161abcpp,0.0
PA180abcpp,0.0
PE120abcpp,0.0
PE180abcpp,0.0
LPLIPAL2E120,0.0
EAR100x,0.0
EAR120x,0.0
EAR160x,0.0
EAR140y,0.0
3OAS121,0.0
3OAS80,0.0
3OAS100,0.0
3OAS120,0.0
3OAR40,0.0
3OAR100,0.0
3HAD60,0.0
3HAD100,0.0
3HAD140,0.0
3HAD160,0.0
DASYN120,0.0
EAR40x,0.0
EAR60y,0.0
MLDEP1pp,0.0
MLDEP2pp,0.0
MLTGY2pp,0.0
MLTGY4pp,0.0
EAR60x,0.0
EAR80x,0.0
PE181abcpp,0.008483018928089059
3OAS180,0.0
3HAD180,0.0
MDDEP1pp,0.0
MDDEP2pp,0.0
LPLIPAL1A120pp,0.0
LPLIPAL1A140pp,0.0
LPLIPAL1A181pp,0.0
LPLIPAL1E120pp,0.0
3OAR180,0.0
PGSA120,0.0
GTHRDabc2pp,0.0
AMMQLT8,0.0
LPLIPAL2A140,0.0
LPLIPAL2A160,0.0
LPLIPAL2A161,0.0
LPLIPAL2A180,0.0
LPLIPAL2A181,0.0
UM3PL,0.0
UM4PL,0.0
NI2tpp,0.020198555523534306
COBALT2t3pp,0.0
LPLIPAL2A120,0.0
KDUI,0.0
CA2t3pp,0.0
DTARTD,0.0
LPLIPAL1A161pp,0.0
LPLIPAL1A160pp,0.0
MG2tpp,0.0
GALCTLO,0.0
THRA,0.4395658979034386
HACD8,-0.028614901506090272
CTECOAI8,-0.028614901506090265
CTECOAI6,0.0
MALCOAMT,0.0
OGMEACPS,0.0
OGMEACPR,0.0
OPMEACPS,0.0
DGUNC,0.0
CDGUNPD,0.0
LDGUNPD,0.0
MPTAT,0.0
REPHACCOAI,0.0
APG3PAT160,0.04780168265823577
APG3PAT161,0.028451916201722292
APG3PAT180,0.0
ICYSDS,0.0
S2FE2ST,0.0
BMOCOS,0.0
BWCOS,0.0
BWCOGDS1,0.0
BWCOGDS2,0.0
S4FE4ST,0.0
S2FE2SS2,0.0
3AMACHYD,0.0
CCGS,0.0
CDGR,0.0
URACPAH,0.0
POAACR,0.0
DHNCOAS,0.0
TYRL,0.0
APG3PAT120,0.0
FORCT,0.0
OXDHCOAT,0.0
HADPCOADH3,-26.561009239777245
BMOGDS1,0.0
MOCOS,0.0
BMOGDS2,0.0
S2FE2SR,0.0
ACACT8r,-0.028614901506090272
CTECOAI7,-0.0569038324034446
APG3PAT140,0.0
APG3PAT141,0.0
APG3PAT181,0.0
OPMEACPD,0.0
EPMEACPR,0.0
AOXSr2,0.0
SCYSDS,0.0
S2FE2SS,0.0
S4FE4SR,0.0
OGMEACPD,0.0
EGMEACPR,0.0
OPMEACPR,0.0
PMEACPE,0.0
OXCOAHDH,0.0
DHACOAH,0.0
THFAT,0.0
GDPTPDP,0.0
MPTSS,0.0
CPMPS,0.0
LIPOCT,0.0
LIPOS,0.0
ALDD19xr,0.0
MMM,0.0
MOGDS,0.0
WCOS,0.0
3OXCOAT,0.0
2DGULRGx,0.0
2DGULRGy,0.0
AP4AS,0.0
13PPDH2,0.0
GHBDHx,0.0
G2PP,0.0
GLYC2Pabcpp,0.0
SHGO,0.0
NADHXD,0.0
NADPHHS,0.0
NADHXE,0.0
SELabcpp,0.0
PYK2,0.0
PYK3,0.0
PYK4,0.09358550376138688
NADPHXD,0.0
NADPHXE,0.0
DXYLTD,0.0
2DDARAA,0.0
ALLTAMH2,1.7244986228533687
UGCIAMH,1.724498622853369
ACOAD1fr,0.18112209922600647
23DOGULNt4pp,0.0
ALR2x,0.0
OMPHHXy,0.0
CHLt3pp,0.044749298001712845
GLYBt3pp,0.0
ACOXT,0.0
2HESR,0.0
CHOLID,0.0
4ABZGLUH,0.0
PHDA,0.0
CYSItpp,0.0
PCNO,0.0
5DGLCNR,12.403704733892864
METt3pp,0.0
5DKGR,-12.403704733892864
PItpp,0.0
LEUt3pp,0.0
GLYtpp,0.0
PYK6,0.0
CURR,0.0
LKDRA,0.0
METNA,0.0
RU5PP,0.0
6D6SFK,0.0
3SLAR,0.0
ARHGDx,0.0
CPL,0.0
HPYRP,0.0
QUINDHyi,0.0
PNSPA,0.0
ARMEPNS,0.0
RPNTPH,0.0
UDPGPT,0.0
OMMBLHXy,0.0
OPHHXy,0.0
PROD3,0.0
3HPADHi,0.0
2HPTCOAT,0.0
SLNTabcpp,0.0
GAPP,0.0
CUt2pp,0.0
DHCURR,0.0
QUINDH,0.0
LCARSyi,0.0
G3PD5,0.0
ALATA_L2,0.0
PPA,0.9867912870495802
G1PP,0.0
SERD_L,0.0
NTD2,0.0
NTD6,0.0
PYDXK,0.0
CAT,0.856942113384044
TRDR,0.016789531559316485
NTD1,0.0
NTD7,0.0
ASNN,0.0
NTPP7,0.0
CYANST,0.0
Kt2pp,0.0303215714945409
GLCDpp,0.0
L_LACD3,0.0
L_LACD2,0.0
METSOXR1,0.0
METSOXR2,0.0
ISETACabcpp,0.0
CD2t3pp,0.0
MN6PP,0.0
PTRCabcpp,0.0
NTD12,0.0
PPA2,0.0
NTPP5,0.0
NTD3,0.0
NTD8,0.0
THRt2pp,0.0
G6PP,0.0
ZN2t3pp,0.0
HOMt2pp,0.0
ALAALAabcpp,0.0
MDDCP1pp,0.0
NAt3pp,0.0
THIORDXi,0.0
MDDCP2pp,0.0
MDDCP3pp,0.0
MDDCP5pp,0.0
MDDCP4pp,0.0
MDDEP3pp,0.0
MDDEP4pp,0.0
GLYBt2pp,0.0
NI2t3pp,0.0
MN2t3pp,0.0
MSAR,0.0
NADPHHR,0.0
NADHHS,0.0
NADHHR,0.0
GNP,0.0
E4PP,0.0
F1PP,0.0
ACP1_FMN,4.7948446501321e-17
XYLK,0.0
ASPTA,-0.4264126908272668
PMDPHT,0.0
NTPTP1,0.0
NTPTP2,0.0
DHQTi,0.0
HEMEOS,0.0
ARGSS,0.0
ICHORT,0.0
CDPMEK,0.0
TGBPA,0.0
EDTXS2,0.0
EDTXS4,0.0
RHCCE,0.0
ADA,0.0
DADA,0.0
ASNS2,0.12008235220264228
HSK,0.0
HSST,0.06865290083014317
PRATPP,0.0
HKNDDH,0.0
HKNTDH,0.0
SULR,0.0
HEX1,0.755281690140845
AHCYSNS,0.0
PRAMPC,0.0
DXYLK,0.0
UDPGD,0.0
GLYCLTtex,0.0
THMabcpp,0.0
CBL1abcpp,0.0
ASCBptspp,0.0
ASPabcpp,0.0
SBTptspp,0.0
CYTBDpp,0.0
ALLabcpp,0.0
ARBabcpp,0.0
FE2abcpp,0.0
FUMt2_2pp,0.0
CSNt2pp,0.0
METS_iDT1278,0.06865290083014282
CBIuabcpp,0.0
CSNtex,0.0
MTHFR2_iDT1278,0.0
FUMtex,0.0
PTRCt2pp,0.0
METSOX1abcpp,0.0
NODOy,0.0
NODOx,0.0
INOSTt4pp,0.0
METSOX2abcpp,0.0
METSOX1tex,0.0
METSOX2tex,0.0
FLVR,0.0
FEROpp,0.0
FEOXAMR1,0.0
FEOXAMR2,0.0
FEOXAMR3,0.0
PTHRpp,0.0
R5PPpp,0.0
INDOLEt2pp,0.0
MALTabcpp,0.0
MALTHXabcpp,0.0
MALTPTabcpp,0.0
MALTTRabcpp,0.0
MALTTTRabcpp,0.0
MAN6Pt6_2pp,0.0
NAt3_1p5pp,0.0
PROabcpp,0.0
PROt4pp,0.08114773240485022
ADOCBLabcpp,0.0
CRNabcpp,0.0
CRNDabcpp,0.0
CTBTabcpp,0.0
NTD2pp,0.0
NTD4pp,0.0
NTD7pp,0.0
NTD9pp,0.0
MG2uabcpp,0.0
GLUABUTt7pp,0.0
ACGK,0.0
14GLUCANabcpp,0.0
HSTPT,0.0
GTPDPDP,0.0
ACNAMtex,0.0
MALTptspp,0.0
G2PPpp,0.0
G6Pt6_2pp,0.0
FADRx2,0.0
ACSERtpp,0.0
ACSERtex,0.0
DURADx,-0.4788790555558901
GTHRDabcpp,0.0
ALPATE160pp,0.0
ALPATG160pp,0.0
PHEt2rpp,-0.08061397767539988
PPPGO3,0.0
HG2t3pp,0.0
G3PAT141,0.0
PSSA161,0.019660459675829405
GAM6Pt6_2pp,0.0
PPALtex,0.0
F6Pt6_2pp,0.0
PPALtpp,0.0
ASNS1,0.0
AGPAT160,0.04780168265823577
PSSA160,0.03830997634330896
AGPAT161,0.028451916201722292
CTBTCAL2,0.0
CRNDCAL2,0.0
CRNCAL2,0.0
OXCDC,0.0
PPAt4pp,0.0
GLYt2pp,0.0
ALAt2pp,0.0
PPAtex,0.0
CU2tpp,0.018656121530308885
FE2t3pp,0.0
CMtpp,0.0
FUSAtpp,0.0
MINCYCtpp,0.0
DOXRBCNtpp,0.0
DHMPTR,0.0
NOVBCNtpp,0.0
I2FE2SS,0.0
I2FE2SS2,0.0
GTHPi,0.0
MPTS,0.0
TTRCYCtpp,0.0
RFAMPtpp,0.0
SUCASPtpp,-1.789906103286385
SUCMALtpp,0.0
TARTt2_3pp,0.0
SUCTARTtpp,0.0
SPMDt3pp,0.0
Ftpp,0.0
LEUt2rpp,0.0
ILEt3pp,0.0
FADt,0.0
4HBZt3pp,0.0
SERtpp,0.0
CS1tex,0.0
MEPNabcpp,0.0
VALt2rpp,0.0
MN2tipp,0.0
FMNt,0.0
AMPNTAT,0.0
12PPDt,0.0
13PPDH,0.0
2DGLCNRx,0.0
2DGLCNRy,0.0
2INSD,0.0
3OADPCOAT,0.0
ADCYRS,0.0
ALATRS,0.0
ALDD2x,0.0
AOXSr,0.0
APTNAT,0.0
ARGTRS,0.0
ASPTRS,0.0
BZDIOLDH,0.0
CMCMSAD,0.0
CYRDAAT,0.0
CYSTGL,0.0
CYSTRS,0.0
D5KGK,0.0
DHEDAA,0.0
DHPACCOAHIT,0.0
DKDID,0.0
FMETTRS,0.0
GLA,0.0
GLCOAS,0.0
GLNTRS,0.0
GLYTRS,0.0
HADPCOADH,26.561009239777245
HISDr,0.0
HISTRS,0.0
ILETRS,0.0
IZPN,0.0
LCARR,0.0
LEUTRS,0.0
LYSTRS,0.0
MECDPDH2,0.0
MMSAD3,0.4758546014075064
MTRI,0.0
NACODA,0.0
OMMBLHX,-1.756074913401257e-16
OMPHHX,0.0
OPHHX,0.0
OXOAEL,0.0
OXPTNDH,0.0
PHETRS,0.0
PPRDNDH,0.0
PROD2,0.0
PROTRS,0.0
SERTRS,0.0
SERTRS2,0.0
THRTRS,0.0
THZPSN,0.0
URCN,0.0
URIDK2r,0.0052764070333716955
VALTRS,0.0
ilvg,0.0
3HOPCD,0.0
3MBt2pp,0.0
3MBt4pp,0.0
3MMD,0.0
ADK2,0.0
AHCi,0.0
ALAD_L,0.0
ALCD1,0.0
ALCD3ir,0.0
ALCD4,0.0
APSR,0.0
ASPO2,0.006776949212894643
BUTt4pp,0.0
BZDH,0.0
CBPAH,0.0
CPC3MT,0.0
CPPPGOAN2,0.0
CRO4abcpp,0.0
CTPS1,0.11867836058959566
CYOO2pp,0.0
FOLR2,0.0
G3PD1ir,0.0
GCCa,0.0
GCCc,0.0
GLUSx,0.0
GLUTCOADHc,0.0
