Reaction,Flux
NDPK4,-0.009780576156456992
PNTK,0.003516606040761002
DPCOAK,0.0035166060407610025
KDOPS,0.0
KDOPP,0.0
DGK1,0.0
NDPK1,0.0
TRDR,0.10896052246094956
BETALDHx,0.0
BETALDHy,0.0
DKGLCNR1,0.0
NADTRHD,0.0
ACPS1,0.0
GMPS2,0.0
ADCS,0.0
UMPK,-0.24882418500113626
DDPGALA,0.0
UPPRT,0.24882418500113632
CTPS2,0.0
PAPPT3,0.0
UAGPT3,0.0
F6PA,0.0
GMHEPAT,0.0
GLYCLTDx,0.0
HPYRRy,0.0
ADD,0.0
ADSS,0.0
AGDC,0.3703051643192488
ASNN,0.0
DHDPRy,0.0
HSK,0.0
SDPTA,-3.0981606302568426e-15
THRS,0.0
PPNDH,0.0
NMNDA,0.0
P5CD,0.0
SPMDAT1,0.0
SPMDAT2,0.0
ARAI,0.0
G3PD2,-0.5017204734652323
ACCOAL,0.0
U23GAAT,0.0
UAAGDS,0.0
UAMAS,0.0
UAMAGS,0.0
AKGDH,9.201748683862556
HPYRRx,0.0
ASP1DC,0.0
UGMDDS,0.0
UHGADA,0.0
ATPPRT,0.0
HISTD,0.0
IGPDH,0.0
PRPPS,-0.38147852376546376
PRATPP,0.0
PRMICI,0.0
SERAT,0.032092591891907433
CYSS,0.032092591891907433
ASPK,-0.07686793056904165
DAPDC,1.4322436052561393e-15
METAT,0.0
ACBIPGT,0.0
ADOCBLS,0.0
ADOCBIK,0.0
TMPK,0.0
HKNDDH,0.0
HKNTDH,0.0
ACM6PH,0.0
NNATr,0.007879722875862834
PSERT,0.410926063344236
AIRC2,0.0
GAPD,-12.197869181464014
GND,0.0
ME2,0.0
ARGSL,0.0
CBPS,0.0
GLU5K,0.0
IPPS,0.29568517413853757
SPODM,0.0
NTPP3,0.0
NTPP6,0.0
NTPP8,0.0
DHPPDA2,0.0
GMAND,0.0
DCTPD,0.0
DHDPS,3.427808613991343e-15
GF6PTA,0.0
GMPR,0.0
NTRIR2x,0.0
GARFT,0.0
TRPS1,0.0
PRAMPC,0.0
MCITL2,0.0
DXYLK,0.0
MDH3,0.0
SOTA,0.0
MDH2,0.0
ACOTA,0.0
PDX5PS,0.0
PPBNGS,0.0
PPNCL2,0.0
PRAGSr,0.0
PRFGS,0.0
MAN1PT2,0.0
MI1PP,0.0
NTP3,0.0
G6PDH2r,0.0
NADH5,0.0
MOHMT,0.0
GMPS,0.0
UDPGD,0.0
TDPAGTA,0.0
UACMAMO,0.0
FBA3,-5.497221700988355
LCADi,0.0
ADK3,0.0
HSDy,0.07686793056904213
CYSTL,0.0
SHSL1,0.0
SSALy,0.0
FACOAL160t2pp,0.0
FACOAL180t2pp,0.0
THD2pp,0.0
ACACT7r,-0.20279523194904722
ACACT2r,-0.20279523194904717
ACACT3r,-0.2027952319490471
ACACT4r,-0.2027952319490471
SUCCt2_2pp,0.0
TARTRt7pp,0.0
AHGDx,0.0
AKGt2rpp,0.0
XYLt2pp,0.21361502347417838
THMDt2pp_copy2,0.0
URIt2pp_copy2,-0.29460093896713613
XTSNt2rpp,-1.1572769953051643
GTPCI,0.0
ACNAMt2pp,0.0
DRPA,0.0
TKT2,0.7095850288979333
ARBt2rpp,0.0
ASNt2rpp,-0.13445144779122253
ASPt2pp,0.0
ASPt2_2pp,0.0
GALCTt2rpp,0.0
GALt2pp,0.0
ABUTt2pp,0.0
ADEt2rpp,0.044858023604800935
ADNt2pp_copy2,-0.18133802816901412
ECOAH8,0.03203897046757229
GLCDpp,0.0
GUAtpp,0.3564460413885286
HYXNtpp,0.31866197183098943
ECOAH5,0.20279523194904722
CITt7pp,0.0
DGSNt2pp,0.0
DINSt2pp,0.0
FUCtpp,0.0
FUMt2_2pp,0.0
CYTDt2pp_copy2,0.0
METS,0.0
CYSabc2pp,0.0
PPK2,0.0
MTHFR2,0.07686793056904215
ASPO3,0.0
ASPO5,0.0
ASPO4,0.0
ASPO6,0.0
ACACT5r,-0.20279523194904714
MALDDH,0.0
DHPS2,0.0
MTHFC,0.0
MTHFD,0.0
QULNS,0.007879722875862834
ALKP,0.0
L_LACD3,0.0
L_LACD2,0.0
ACACT6r,-0.20279523194904725
LIPAabcpp,0.0
LIPACabcpp,0.0
GGGABADr,0.0
O16GLCT1,0.0
MALTATr,0.0
ALAGLUE,0.0
FEENTERtpp,0.0
UDCPDPpp,0.0
GALM2pp,0.0
CU1abcpp,0.0
HG2abcpp,0.0
CRNt2rpp,0.0
CRNDt2rpp,0.0
CTBTt2rpp,0.0
INOSTt4pp,0.0
AGM3PA,0.0
METSOXR2,0.0
LACZpp,0.0
GPDDA1pp,0.6301104071793991
GPDDA5pp,0.0
LALGP,0.0
AGM4PA,0.0
AM3PA,0.0
SKMt2pp,0.0
FE2t2pp,0.0
PPGPPDP,0.0
IDONt2rpp,0.0
INSt2pp,0.3186619718309859
LYXt2pp,0.0
GDPDPK,0.0
Kabcpp,0.0
MALt2_2pp,0.0
RMNtpp,0.0
NAt3_2pp,0.0
PROt2rpp,0.0
NTPP9,0.0
NTPP10,0.0
NTPP11,0.0
ALLPI,0.0
ALLK,0.0
ALLULPE,0.0
GPDDA3pp,0.0
GPDDA4pp,0.0
GPDDA2pp,0.0
FACOAL120t2pp,0.0
FACOAL140t2pp,0.0
CU2abcpp,0.0
COBALT2abcpp,0.0
NI2abcpp,0.0
MG2uabcpp,0.0
MMETt2pp,0.0
GLUt2rpp,-4.635006520730046e-16
GLYALDtpp,0.0
NADPHQR2,0.0
NADPHQR3,0.0
NADPHQR4,0.0
GLBRAN2,0.0
FRUURt2rpp,0.0
O16AT,0.0
GLYCAt2rpp,0.0
4PCPpp,0.0
FALDH2,0.0
HISt2rpp,-0.05669448125195074
PPDOy,0.0
GALURt2rpp,0.0
GLCNt2rpp,0.0
GLCRt2rpp,0.0
GLCt2pp,0.0
HSTPT,0.0
THDPS,2.7568797159137695e-15
HMBS,0.0
MEPCT,0.0
GLUDy,8.879131428295434
ZN2abcpp,0.0
GLYCLTDy,0.0
UREAtpp,1.9863273587053654e-15
PTRCORNt7pp,0.0
GLYOX,0.0
AGM4PCPpp,0.0
HACD3,-0.20279523194904708
NNDMBRT,0.0
THRA2,0.0
PPK,0.0
ABUTD,0.0
E4PD,0.0
IG3PS,0.0
DADK,0.0
DUTPDP,0.0
NTP5,0.0
THRD_L,0.08072785318457226
NAMNPP,0.0
CRNCAR,0.0
ANHMK,0.0
SHKK,0.0
GLUSy,0.0
GUAPRT,0.12477461588846459
GALCTD,0.0
PUNP4,0.0
AMAOTr,0.0
DKGLCNR2x,0.0
GLCATr,0.0
ACACT1r,-0.2027952319490472
CD2abcpp,0.0
Kt3pp,0.0
SUCOAS,9.201748683862553
NTP1,0.0
GALKr,0.0
PANTS,0.0
DHQS,0.0
PGCD,0.410926063344236
ADSL1r,0.0
AICART,0.0
PFK,0.0
PGM,11.786943118119778
TPI,5.991062451577725
RPI,1.2055550343216883
PERD,0.0
PYDAMK,0.0
AM4PA,0.0
ATHRDHr,0.0
LSERDHr,0.0
DSERDHr,0.0
MMCD,0.0
GLNS,0.0
UDPKAAT,0.0
UPLA4FNT,0.0
ALR2,0.0
GALT1,0.0
ADNK1,0.13648000456421316
MNt2pp,0.02509071637213304
ALDD3y,0.0
CYSSADS,0.0
CPPPGO2,0.0
SHCHF,0.0
SUCBZL,0.0
NTP10,0.0
GDMANE,0.0
IPDDI,0.0
HXCT,0.0
ECOAH7,0.20279523194904728
GALCTND,0.0
GCALDD,0.0
HISTP,0.0
LDH_D,0.0
NTD11,0.0
UPP3MT,0.0
KAS15,0.0
3OAS161,0.0
EAR141y,0.0
EAR161x,0.0
DASYN160,0.053521648455142054
DASYN161,0.03185648228559541
DASYN181,0.01601948523378615
3OAS141,0.0
3OAR121,0.0
ALAALAD,0.0
PG161abcpp,0.009843445239190443
PGP120abcpp,0.0
PGP161abcpp,0.0
PGP181abcpp,0.0
PA120abcpp,0.0
CLPNS120pp,0.0
FACOAL141t2pp,0.0
PA160abcpp,0.0
PA181abcpp,0.0
CLPNS160pp,0.0
PG160abcpp,0.010627487158957548
PGP140abcpp,0.0
HPYRI,0.0
GSNt2pp,0.4812206572769953
PHEt2rpp,-0.09026027398577487
GUI2,0.0
OMBZLM,0.0
K2L4Aabcpp,0.0
AMPMS2,0.0
THIORDXi,0.0
PDX5POi,0.0
EAR141x,0.0
EAR181x,0.0
EAR181y,0.0
DASYN140,0.0
DASYN180,0.0
DASYN141,0.0
3OAR120,0.0
3HAD120,0.0
EAR180x,0.0
EAR180y,0.0
COLIPAabcpp,0.0
EAR80y,0.0
EAR120y,0.0
3OAR181,0.0
EAR121y,0.0
GTHRDHpp,0.0
MDDCP2pp,0.0
MDDCP3pp,0.0
EAR140x,0.0
EAR40y,0.0
3OAS181,0.0
EAR161y,0.0
EAR160y,0.0
EAR100y,0.0
3OAR141,0.0
3OAR161,0.0
EAR121x,0.0
MLDCP2App,0.0
MDDCP5pp,0.0
MLTGY3pp,0.0
3OAS140,0.0
3OAR140,0.0
3OAR160,0.0
PE141abcpp,0.0
PE160abcpp,0.04289416129618451
PE161abcpp,0.022013037046404962
PG140abcpp,0.0
PG141abcpp,0.0
PG180abcpp,0.0
PG181abcpp,0.00652138534149555
PGP141abcpp,0.0
PGP160abcpp,0.0
PGP180abcpp,0.0
PA140abcpp,0.0
MDDCP4pp,0.0
PG120abcpp,0.0
PE140abcpp,0.0
MLTGY1pp,0.0
3OAS60,0.0
3OAS160,0.0
3OAR60,0.0
3OAR80,0.0
PA141abcpp,0.0
PA161abcpp,0.0
PA180abcpp,0.0
PE120abcpp,0.0
PE180abcpp,0.0
EAR100x,0.0
EAR120x,0.0
EAR160x,0.0
EAR140y,0.0
3OAS121,0.0
3OAS80,0.0
3OAS100,0.0
3OAS120,0.0
3OAR40,0.0
3OAR100,0.0
DASYN120,0.0
EAR40x,0.0
EAR60y,0.0
MLTGY2pp,0.0
MLTGY4pp,0.0
EAR60x,0.0
EAR80x,0.0
PE181abcpp,0.0094980998922906
3OAS180,0.0
MDDEP1pp,0.0
MDDEP2pp,0.0
3OAR180,0.0
GTHRDabc2pp,0.0
NADHPO,0.0
NADH16pp,10.984486364670309
NADH18pp,0.0
DSERt2pp,0.0
CTBTCAL2,0.0
GDPMNP,0.0
AMMQLT8,0.0
CRNDCAL2,0.0
CRNCAL2,0.0
COBALT2t3pp,0.0
5DGLCNt2rpp,0.0
GALCTNt2pp,0.0
KDUI,0.0
CA2t3pp,0.0
NADH17pp,0.0
OROTt2_2pp,0.0
MALDt2_2pp,0.0
LYSt2pp,0.1966550759558231
ALAt2pp,0.0
BALAt2pp,0.0
DALAt2pp,0.0
GALCTLO,0.0
XYLK2,0.0
CLt3_2pp,0.0194403154246093
HACD8,-0.03203897046757229
CTECOAI8,-0.0320389704675723
CTECOAI6,0.0
OGMEACPS,0.0
OGMEACPR,0.0
OPMEACPS,0.0
REPHACCOAI,0.0
APG3PAT160,0.05352164845514206
APG3PAT161,0.031856482285595414
APG3PAT180,0.0
ICYSDS,0.0
BMOCOS,0.0
BWCOS,0.0
BTS5,0.0
POAACR,0.0
GTHPi,0.0
DHNCOAS,0.0
DHNCOAT,0.0
TYRL,0.0
APG3PAT120,0.0
OXDHCOAT,0.0
HADPCOADH3,-39.79269043207245
MOCOS,0.0
ACACT8r,-0.03203897046757229
CTECOAI7,-0.06371296457119081
APG3PAT140,0.0
APG3PAT141,0.0
APG3PAT181,0.01601948523378615
OPMEACPD,0.0
EPMEACPR,0.0
AOXSr2,0.0
SCYSDS,0.0
OGMEACPD,0.0
EGMEACPR,0.0
OPMEACPR,0.0
DHACOAH,0.0
THFAT,0.0
GDPTPDP,0.0
MPTSS,0.0
CPMPS,0.0
LIPOCT,0.0
LIPOS,0.0
ALDD19xr,0.0
MMM,0.0
WCOS,0.0
VPAMTr,-0.5638860872436283
3OXCOAT,0.0
2DGULRGx,0.0
2DGULRGy,0.0
AP4AS,0.0
G2PP,0.0
NADHXD,0.0
NADPHHS,0.0
NADHXE,0.0
PYK2,0.2488241850011363
PYK3,0.6691721608260319
PYK4,0.10491422201528464
NADPHXD,0.0
NADPHXE,0.0
DXYLTD,0.0
ACOAD1fr,0.20279523194904717
ALR2x,0.0
CHLt3pp,0.0
GLYBt3pp,0.0
CHOLID,0.0
PCNO,0.0
5DGLCNR,0.0
PIt2rpp,0.0
5DKGR,0.0
GLYtpp,0.0
PYK6,0.0
CURR,0.0
6D6SFK,0.0
ARHGDx,0.0
4HTHRK,0.0
UDPGPT,0.0
PROD3,0.0
3HPADHi,0.0
2HPTCOAT,0.0
PSURItpp,0.0
4HTHRA,0.0
GAPP,0.0
METGLCURt2pp,0.0
CUt2pp,0.0
DHCURR,0.0
RHMND,0.0
3HBZCT,0.0
LCARSyi,0.0
G3PD5,0.0
HXPRT,0.0
PPA,1.2015540384360783
FBP,0.0
NADDP,0.0
HMPK1,0.0
NTPP1,0.0
NTPP2,0.0
SERD_L,0.0
NTD2,0.0
NTD5,0.0
NTD6,0.0
PYDXPP,0.0
G3PT,0.0
NTD9,0.0
CAT,0.5724676900355289
NTD1,0.0
NTD7,0.0
ADPRDP,0.0
NTPP4,0.0
NTPP7,0.0
Kt2pp,0.03525562506547208
DURIt2pp,0.0
DADNt2pp,0.0
DCYTt2pp,0.0
PTRCt2pp,0.0
METSOXR1,0.0
AGM4PApp,0.0
CD2t3pp,0.0
FACOAL80t2pp,0.0
MN6PP,0.0
F6PP,0.0
FACOAL60t2pp,0.0
NI2uabcpp,0.0
NTD12,0.0
FACOAL100t2pp,0.0
PPA2,0.0
NTPP5,0.0
NTD3,0.0
NTD8,0.0
AGM3PApp,0.0
ZN2t3pp,0.0
R5PP,0.0
FACOAL181t2pp,0.0
AMPTASEPG,0.0
FACOAL161t2pp,0.0
MDDCP1pp,0.0
2DOXG6PP,0.0
MCTP1Bpp,0.0
NAt3pp,0.7008308401795262
3HAD80,0.0
3HAD161,0.0
3HAD121,0.0
MLDCP1App,0.0
3HAD141,0.0
MLDCP2Bpp,0.0
3HAD181,0.0
MDDEP3pp,0.0
MDDEP4pp,0.0
3HAD40,0.0
MLDCP3App,0.0
MLDCP1Bpp,0.0
3HAD60,0.0
3HAD140,0.0
3HAD160,0.0
3HAD180,0.0
GLYBt2pp,0.0
GLYt2pp,0.0
NI2t3pp,0.0
MN2t3pp,0.0
LALADGLUtpp,0.0
LALALGLUtpp,0.0
MSAR,0.0
NADPHHR,0.0
NADHHS,0.0
NADHHR,0.0
GNP,0.0
E4PP,0.0
F1PP,0.0
ACP1_FMN,0.0
ASPTA,0.0
ALCD2x,0.0
NTPTP1,0.0
NTPTP2,0.0
DHQTi,0.0
KARA1,-0.3637888653019619
KARA2,-0.08072785318457229
ICL,0.0
ALCD19,0.0
PGLYCP,0.0
AMALT1,0.0
FRUK,0.0
ADA,0.0
DADA,0.0
HSST,0.0
HEX1,2.3450704225352115
AMALT3,0.0
AHCYSNS,0.0
DBTS,0.0
NADS1,0.007879722875862832
PPND,0.0
SGSAD,0.0
PTA2,0.0
PMPK,0.0
GLYCLTtex,0.0
GUAtex,-0.35644604138852826
PPTHpp,0.0
THMabcpp,0.0
VALabcpp,0.0
THRt4pp,0.7916666666666682
INStex,0.3186619718309859
CYSabcpp,0.0
CYTBDpp,0.0
CYTBD2pp,0.0
ALAabcpp,0.0
ALLabcpp,0.0
ARBabcpp,0.0
DHFS,0.0
FE2abcpp,0.0
METS_iDT1278,0.07686793056904215
DCYTtex,0.0
DURItex,0.0
FUMtex,0.0
URItex,0.29460093896713613
GLCTR1,0.0
BUTSO3abcpp,0.0
ETHSO3abcpp,0.0
SULFACabcpp,0.0
MCPST,0.0
METSOX1abcpp,0.0
GLCTR3,0.0
METSOX2abcpp,0.0
METSOX1tex,0.0
METSOX2tex,0.0
FLVR,0.0
MSO3abcpp,0.0
FEOXAMR1,0.0
FEOXAMR2,0.0
FEOXAMR3,0.0
INDOLEt2pp,0.5783488799164881
LEUabcpp,0.0
MALTabcpp,0.0
MALTHXabcpp,0.0
MALTPTabcpp,0.0
MALTTRabcpp,0.0
MALTTTRabcpp,0.0
MAN6Pt6_2pp,0.0
NAt3_1p5pp,0.0
ORNabcpp,0.0
PROabcpp,0.0
PROt4pp,0.0
CRNabcpp,0.0
CRNDabcpp,0.0
CTBTabcpp,0.0
ADNtex,0.1813380281690141
GLUABUTt7pp,-4.635006520730046e-16
ACGK,0.0
14GLUCANabcpp,0.0
GLYBabcpp,0.0
HCINNMt2rpp,0.0
HISabcpp,0.0
LYSabcpp,0.0
GLYC3Pabcpp,0.6301104071793993
DADNtex,0.0
XAND,1.1572769953051638
GUAt2pp,0.0
HPPPNt2rpp,0.0
G2PPpp,0.0
G6Pt6_2pp,0.0
AGM4PH,0.0
AMALT2,0.0
HEPT2,0.0
HXAND,0.0
GLCTR2,0.0
AGM3PH,0.0
ACSERtpp,0.0
ACSERtex,0.0
G3PGabcpp,0.0
G3PIabcpp,0.0
G3PSabcpp,0.0
DURADx,-0.07112926502477498
G1PPpp,0.0
AMALT4,0.0
G3PEabcpp,0.0
G3PCabcpp,0.0
GTHRDabcpp,0.0
AGMH,0.0
G3PAT141,0.0
SO4t2pp,0.12330986346876474
PSSA161,0.022013037046404966
GAM6Pt6_2pp,0.0
PPALtex,0.0
CU1Opp,0.0
F6Pt6_2pp,0.0
PPALtpp,0.0
AGPAT160,0.053521648455142054
PSSA160,0.04289416129618451
AGPAT161,0.031856482285595414
OXCDC,0.0
PPAt4pp,0.0
DTARTD,0.0
PPAtex,0.0
MALCOAMT,0.0
CMtpp,0.0
FUSAtpp,0.0
MINCYCtpp,0.0
DOXRBCNtpp,0.0
NOVBCNtpp,0.0
I2FE2SS,0.0
I2FE2SS2,0.0
S2FE2SS2,0.0
S2FE2SR,0.0
S2FE2SS,0.0
TTRCYCtpp,0.0
RFAMPtpp,0.0
SUCASPtpp,0.0
SUCMALtpp,0.0
TARTt2_3pp,0.0
SUCTARTtpp,0.0
GHBDHx,0.0
GLYC2Pabcpp,0.0
2DDARAA,0.0
OMPHHXy,0.0
DHPStr,0.0
SQtr,0.0
CHOLATEtpp,0.0
GSNt3pp,0.0
FADt,0.0
4HBZt3pp,0.0
3SLAR,0.0
PNSPA,0.0
ACP1p,0.0
MN2tipp,0.0
FMNt,0.0
12PPDt,0.0
13PPDH,0.0
2DGLCNRx,0.0
2DGLCNRy,0.0
3OADPCOAT,0.0
ADCYRS,0.0
ALATRS,0.0
ALDD2x,0.0
ALLTN,0.0
AOXSr,0.0
APTNAT,0.0
ASPTRS,0.0
BTS4,0.0
BZDIOLDH,0.0
CMCMSAD,0.0
CYSTGL,0.0
CYSTRS,0.0
DHPACCOAHIT,0.0
FMETTRS,0.0
GLA,0.0
GLCOAS,0.0
GLNTRS,0.0
HADPCOADH,39.792690432072455
HISDr,0.0
INS2D,0.0
IZPN,0.0
LCARR,0.0
LEUTRS,0.0
LYSTRS,0.0
MECDPDH2,0.0
METTRS,0.0
OXOAEL,0.0
OXPTNDH,0.0
PHETRS,0.0
SERTRS,0.0
SERTRS2,0.0
THRTRS,0.0
URCN,0.0
URIDK2r,0.009780576156456994
VALTRS,0.0
3HOPCD,0.0
3MMD,0.0
ADK2,0.0
AHCi,0.0
ALAD_L,0.0
ALCD1,0.0
ALCD3ir,0.0
ALCD4,0.0
APSR,-0.10896052246094956
ASPO2,0.007879722875862834
BZDH,0.0
CPC3MT,0.0
CPPPGOAN2,0.0
CRO4abcpp,0.0
CTPS1,0.12880492300042887
CYOO2pp,0.0
CYTBCYTC,0.0
DHNAOT4,0.0
FA100ACPHi,0.0
FA120ACPHi,0.0
FA140ACPHi,0.0
FA141ACPHi,0.0
FA160ACPHi,0.0
FA161ACPHi,0.0
FA80ACPHi,0.0
FOLR2,0.0
G3PD1ir,0.0
GCCa,0.0
GCCc,0.0
GLUTCOADHc,0.0
HCITS,0.0
HMGL,0.0
HSERTA,0.07686793056904212
HVCD,0.0
LPADSSN,0.0
LPD5,0.0
MBCOAi,0.0
MCCC,0.0
MCSNAH,0.0
MECDPDH4,0.0
MOTH1,0.0
MOTH2,0.0
MOTH3,0.0
MOTH4,0.0
MTI,0.0
NH4t4pp,0.0
OCOAT1,0.0
OGCOAAT,0.0
PC,0.0
PEPCK_re,0.4354370224766177
PHEPS,0.0
PPCCYTC1pp,0.0
PPNCL,0.003516606040761002
PSSA120,0.0
PSSA140,0.0
PSSA141,0.0
PSSA180,0.0
PSSA181,0.0094980998922906
SELCYSLY3,0.0
SO3abcpp,0.0
SSCOARy,0.0
TYRTRS,0.0
U23GAATN,0.0
UACGAMOAT,0.0
UAGAATN,0.0
VCACT,0.0
VCOAD,0.0
VECOAH,0.0
VNDH_2,0.0
ACOAD1z,0.0
ANS2,0.0
BTDD_RR,0.0
CYSTS,0.0
DHPPDA,0.0
GK2,0.0
GLCNt2r,0.0
GLYCt,0.0
GTPCII,0.0
ME1,0.0
NH4t,0.0
PIabc,0.0
UDCPDPex,0.0
PRDX,0.0
FNOR,0.0
MMTSAO,0.0
NABTNO,0.0
IMACTD,0.0
ALDD32,0.0
ALDD20x,0.0
ALDD16,0.0
ALDD20x_1,0.0
4M2OPLOXRD,0.0
3M2OPLOXRD,0.0
ASPO1,0.0
THPAT,0.0
PDHbr,0.0
MACCOAT,0.0
UAGPT2,0.0
PYNP2r,-0.2946009389671362
SELMETAT,0.0
PAPPT1,0.0
LPLIPAL2A120,0.0
LPLIPAL2A140,0.0
LPLIPAL2A180,0.0
LPLIPAL2E180,0.0
LPLIPAL2A160,0.0
LPLIPAL2E160,0.0
LPLIPAL2A141,0.0
RZ5PP,0.0
GPDDA2,0.0
GPDDA3,0.0
GPDDA1,0.0
GPDDA4,0.0
Cuabc,0.0
UPPDC2,0.0
AROH,0.0
UAG4Ei,0.0
LYSAM,0.0
ASPTRS_Asn,0.0
GLUTRS_Gln,0.0
UGLDDS1,0.0
PPNCL3,0.0
ASNTRAT,0.0
3M2OBLOXRD,0.0
SUCD1,1.355853659072134
PYDXO_1,0.0
DHFOR,0.0
THFOR1,0.0
THFOR2,0.0
UDPACGLP,0.0
ECOAH9ir,0.0
HPHL,0.0
TRPTRS,0.0
PDHcr,0.0
SEAHCYSHYD_1,0.0
PGL,0.0
GLUDC,-4.635006520730046e-16
HCYSMT,0.0
TYRPpp,0.0
GLUDxi,-7.309535047835833
LLEUDr,0.0
AGMDA,0.0
XYLUR2,0.0
SMETRAN,0.0
MCITD,0.0
HMSD,0.0
RAFFtex,0.0
GDPmann,0.0
MLTG1,0.0
RNDR1,0.0
RNDR3,0.0
RNDR4,0.0
PAPSR,0.0
ADSK,0.0
GLYCtex,0.0
ACMUMtex,0.0
TSULabcpp,0.0
THRabcpp,0.0
FEENTERtonex,0.0
GLCtex_copy1,0.5281690140845071
FE3DCITtonex,0.0
ISETACabcpp,0.0
PTHRpp,0.0
ZNabcpp,0.0
R5PPpp,0.0
ILEabcpp,0.1277110430434272
METabcpp,0.0
METDabcpp,0.0
FECRMtonex,0.0
RIBabcpp,0.0
FE3HOXtonex,0.0
GLUabcpp,0.0
PDE4,0.0
THRt2pp,0.0
HOMt2pp,0.0
ORNDC,0.0
ALAALAabcpp,0.0
PROGLYabcpp,0.0
FE3DHBZStonex,0.0
FEOXAMtonex,0.0
G3PAT181,0.0
G3PAT140,0.0
TDSR1,0.0
CGLYabcpp,0.0
G3PAT120,0.0
TDSR2,0.0
MG2tpp,0.0
CDGUNPD,0.0
LDGUNPD,0.0
MOADSUx,0.0
ARBTtex,0.0
SPMDt3pp,0.0
SELabcpp,0.0
CYSItpp,0.0
LEUt2rpp,0.0
ILEt3pp,0.0
SERtpp,0.0
MEPNabcpp,0.0
SLNTabcpp,0.0
